merchant_name,day,month,cashback
GRASS,2022-01-14 00:00:00,2022-01-01 00:00:00,1596.92
GRASS,2022-01-15 00:00:00,2022-01-01 00:00:00,716.73
GRASS,2022-01-16 00:00:00,2022-01-01 00:00:00,435.78
GRASS,2022-01-17 00:00:00,2022-01-01 00:00:00,690.30
GRASS,2022-01-19 00:00:00,2022-01-01 00:00:00,399.50
GRASS,2022-01-20 00:00:00,2022-01-01 00:00:00,1201.94
GRASS,2022-01-22 00:00:00,2022-01-01 00:00:00,349.13
GRASS,2022-01-23 00:00:00,2022-01-01 00:00:00,326.28
GRASS,2022-01-24 00:00:00,2022-01-01 00:00:00,117.00
GRASS,2022-01-25 00:00:00,2022-01-01 00:00:00,1499.30
GRASS,2022-01-26 00:00:00,2022-01-01 00:00:00,1211.30
GRASS,2022-01-28 00:00:00,2022-01-01 00:00:00,170.97
GRASS,2022-01-29 00:00:00,2022-01-01 00:00:00,490.60
GRASS,2022-01-30 00:00:00,2022-01-01 00:00:00,382.34
GRASS,2022-01-31 00:00:00,2022-01-01 00:00:00,1029.36
Haier,2022-01-01 00:00:00,2022-01-01 00:00:00,7461.28
Haier,2022-01-02 00:00:00,2022-01-01 00:00:00,15871.20
Haier,2022-01-03 00:00:00,2022-01-01 00:00:00,14646.08
Haier,2022-01-04 00:00:00,2022-01-01 00:00:00,12807.91
Haier,2022-01-05 00:00:00,2022-01-01 00:00:00,17817.51
Haier,2022-01-06 00:00:00,2022-01-01 00:00:00,15987.08
Haier,2022-01-07 00:00:00,2022-01-01 00:00:00,14268.19
Haier,2022-01-08 00:00:00,2022-01-01 00:00:00,17178.97
Haier,2022-01-09 00:00:00,2022-01-01 00:00:00,29262.56
Haier,2022-01-10 00:00:00,2022-01-01 00:00:00,27714.93
Haier,2022-01-11 00:00:00,2022-01-01 00:00:00,15507.86
Haier,2022-01-12 00:00:00,2022-01-01 00:00:00,21716.03
Haier,2022-01-13 00:00:00,2022-01-01 00:00:00,22798.29
Haier,2022-01-14 00:00:00,2022-01-01 00:00:00,14634.58
Haier,2022-01-15 00:00:00,2022-01-01 00:00:00,6008.74
Haier,2022-01-16 00:00:00,2022-01-01 00:00:00,8885.26
Haier,2022-01-17 00:00:00,2022-01-01 00:00:00,9411.57
Haier,2022-01-18 00:00:00,2022-01-01 00:00:00,24428.11
Haier,2022-01-19 00:00:00,2022-01-01 00:00:00,21490.19
Haier,2022-01-20 00:00:00,2022-01-01 00:00:00,18118.13
Haier,2022-01-21 00:00:00,2022-01-01 00:00:00,16485.90
Haier,2022-01-22 00:00:00,2022-01-01 00:00:00,7838.89
Haier,2022-01-23 00:00:00,2022-01-01 00:00:00,13673.90
Haier,2022-01-24 00:00:00,2022-01-01 00:00:00,28525.57
Haier,2022-01-25 00:00:00,2022-01-01 00:00:00,23761.13
Haier,2022-01-26 00:00:00,2022-01-01 00:00:00,12751.99
Haier,2022-01-27 00:00:00,2022-01-01 00:00:00,20751.04
Haier,2022-01-28 00:00:00,2022-01-01 00:00:00,23027.64
Haier,2022-01-29 00:00:00,2022-01-01 00:00:00,5170.79
Haier,2022-01-30 00:00:00,2022-01-01 00:00:00,22943.16
Haier,2022-01-31 00:00:00,2022-01-01 00:00:00,18204.48
Handwers,2022-01-01 00:00:00,2022-01-01 00:00:00,60.81
Handwers,2022-01-02 00:00:00,2022-01-01 00:00:00,149.20
Handwers,2022-01-03 00:00:00,2022-01-01 00:00:00,7.31
Handwers,2022-01-06 00:00:00,2022-01-01 00:00:00,73.69
Handwers,2022-01-07 00:00:00,2022-01-01 00:00:00,41.34
Handwers,2022-01-10 00:00:00,2022-01-01 00:00:00,56.44
Handwers,2022-01-11 00:00:00,2022-01-01 00:00:00,127.23
Handwers,2022-01-12 00:00:00,2022-01-01 00:00:00,32.82
Handwers,2022-01-13 00:00:00,2022-01-01 00:00:00,182.36
Handwers,2022-01-17 00:00:00,2022-01-01 00:00:00,46.09
Handwers,2022-01-18 00:00:00,2022-01-01 00:00:00,41.35
Handwers,2022-01-21 00:00:00,2022-01-01 00:00:00,148.45
Handwers,2022-01-23 00:00:00,2022-01-01 00:00:00,94.72
Handwers,2022-01-26 00:00:00,2022-01-01 00:00:00,87.52
HANDWERS,2022-01-01 00:00:00,2022-01-01 00:00:00,36.49
HANDWERS,2022-01-02 00:00:00,2022-01-01 00:00:00,89.52
HANDWERS,2022-01-03 00:00:00,2022-01-01 00:00:00,4.39
HANDWERS,2022-01-06 00:00:00,2022-01-01 00:00:00,44.21
HANDWERS,2022-01-07 00:00:00,2022-01-01 00:00:00,24.81
HANDWERS,2022-01-10 00:00:00,2022-01-01 00:00:00,33.86
HANDWERS,2022-01-11 00:00:00,2022-01-01 00:00:00,76.34
HANDWERS,2022-01-12 00:00:00,2022-01-01 00:00:00,19.69
HANDWERS,2022-01-13 00:00:00,2022-01-01 00:00:00,109.42
HANDWERS,2022-01-17 00:00:00,2022-01-01 00:00:00,27.66
HANDWERS,2022-01-18 00:00:00,2022-01-01 00:00:00,24.81
HANDWERS,2022-01-21 00:00:00,2022-01-01 00:00:00,89.07
HANDWERS,2022-01-23 00:00:00,2022-01-01 00:00:00,56.83
HANDWERS,2022-01-26 00:00:00,2022-01-01 00:00:00,52.51
HOBOT,2022-01-28 00:00:00,2022-01-01 00:00:00,825.82
HOBOT,2022-01-29 00:00:00,2022-01-01 00:00:00,5601.45
HOBOT,2022-01-30 00:00:00,2022-01-01 00:00:00,1124.65
HOBOT,2022-01-31 00:00:00,2022-01-01 00:00:00,3224.06
I am studio,2022-01-01 00:00:00,2022-01-01 00:00:00,263.72
I am studio,2022-01-02 00:00:00,2022-01-01 00:00:00,878.30
I am studio,2022-01-03 00:00:00,2022-01-01 00:00:00,1300.97
I am studio,2022-01-04 00:00:00,2022-01-01 00:00:00,313.22
I am studio,2022-01-05 00:00:00,2022-01-01 00:00:00,1040.91
I am studio,2022-01-06 00:00:00,2022-01-01 00:00:00,219.94
I am studio,2022-01-07 00:00:00,2022-01-01 00:00:00,878.91
I am studio,2022-01-08 00:00:00,2022-01-01 00:00:00,921.94
I am studio,2022-01-09 00:00:00,2022-01-01 00:00:00,1398.84
I am studio,2022-01-10 00:00:00,2022-01-01 00:00:00,1030.50
I am studio,2022-01-11 00:00:00,2022-01-01 00:00:00,518.81
I am studio,2022-01-13 00:00:00,2022-01-01 00:00:00,702.84
I am studio,2022-01-14 00:00:00,2022-01-01 00:00:00,709.03
I am studio,2022-01-15 00:00:00,2022-01-01 00:00:00,806.11
I am studio,2022-01-16 00:00:00,2022-01-01 00:00:00,915.00
I am studio,2022-01-17 00:00:00,2022-01-01 00:00:00,188.72
I am studio,2022-01-18 00:00:00,2022-01-01 00:00:00,184.78
I am studio,2022-01-19 00:00:00,2022-01-01 00:00:00,608.25
I am studio,2022-01-20 00:00:00,2022-01-01 00:00:00,254.53
I am studio,2022-01-21 00:00:00,2022-01-01 00:00:00,608.53
I am studio,2022-01-22 00:00:00,2022-01-01 00:00:00,274.31
I am studio,2022-01-24 00:00:00,2022-01-01 00:00:00,656.31
I am studio,2022-01-26 00:00:00,2022-01-01 00:00:00,139.69
I am studio,2022-01-27 00:00:00,2022-01-01 00:00:00,314.06
I am studio,2022-01-28 00:00:00,2022-01-01 00:00:00,1122.83
I am studio,2022-01-29 00:00:00,2022-01-01 00:00:00,285.94
I am studio,2022-01-30 00:00:00,2022-01-01 00:00:00,389.25
I am studio,2022-01-31 00:00:00,2022-01-01 00:00:00,461.72
ISTNOVA,2022-01-02 00:00:00,2022-01-01 00:00:00,294.00
ISTNOVA,2022-01-03 00:00:00,2022-01-01 00:00:00,282.56
ISTNOVA,2022-01-04 00:00:00,2022-01-01 00:00:00,396.38
ISTNOVA,2022-01-05 00:00:00,2022-01-01 00:00:00,170.25
ISTNOVA,2022-01-06 00:00:00,2022-01-01 00:00:00,34.88
ISTNOVA,2022-01-07 00:00:00,2022-01-01 00:00:00,170.06
ISTNOVA,2022-01-08 00:00:00,2022-01-01 00:00:00,143.81
ISTNOVA,2022-01-09 00:00:00,2022-01-01 00:00:00,47.81
ISTNOVA,2022-01-12 00:00:00,2022-01-01 00:00:00,20.25
ISTNOVA,2022-01-14 00:00:00,2022-01-01 00:00:00,31.88
ISTNOVA,2022-01-15 00:00:00,2022-01-01 00:00:00,203.44
ISTNOVA,2022-01-16 00:00:00,2022-01-01 00:00:00,81.00
ISTNOVA,2022-01-18 00:00:00,2022-01-01 00:00:00,66.56
ISTNOVA,2022-01-23 00:00:00,2022-01-01 00:00:00,72.75
ivi,2022-01-01 00:00:00,2022-01-01 00:00:00,2823.58
ivi,2022-01-02 00:00:00,2022-01-01 00:00:00,2433.70
ivi,2022-01-03 00:00:00,2022-01-01 00:00:00,1962.76
ivi,2022-01-04 00:00:00,2022-01-01 00:00:00,1549.98
ivi,2022-01-05 00:00:00,2022-01-01 00:00:00,1817.94
ivi,2022-01-06 00:00:00,2022-01-01 00:00:00,1629.30
ivi,2022-01-07 00:00:00,2022-01-01 00:00:00,1725.90
ivi,2022-01-08 00:00:00,2022-01-01 00:00:00,2180.32
ivi,2022-01-09 00:00:00,2022-01-01 00:00:00,1877.74
ivi,2022-01-10 00:00:00,2022-01-01 00:00:00,1658.38
ivi,2022-01-11 00:00:00,2022-01-01 00:00:00,1063.41
ivi,2022-01-12 00:00:00,2022-01-01 00:00:00,1773.01
ivi,2022-01-13 00:00:00,2022-01-01 00:00:00,1243.27
ivi,2022-01-14 00:00:00,2022-01-01 00:00:00,2006.40
ivi,2022-01-15 00:00:00,2022-01-01 00:00:00,3696.34
ivi,2022-01-16 00:00:00,2022-01-01 00:00:00,2565.93
ivi,2022-01-17 00:00:00,2022-01-01 00:00:00,1536.97
ivi,2022-01-18 00:00:00,2022-01-01 00:00:00,1911.57
ivi,2022-01-19 00:00:00,2022-01-01 00:00:00,1888.85
ivi,2022-01-20 00:00:00,2022-01-01 00:00:00,1958.54
ivi,2022-01-21 00:00:00,2022-01-01 00:00:00,2469.51
ivi,2022-01-22 00:00:00,2022-01-01 00:00:00,2445.78
ivi,2022-01-23 00:00:00,2022-01-01 00:00:00,2459.71
ivi,2022-01-24 00:00:00,2022-01-01 00:00:00,1360.65
ivi,2022-01-25 00:00:00,2022-01-01 00:00:00,1971.89
ivi,2022-01-26 00:00:00,2022-01-01 00:00:00,2138.81
ivi,2022-01-27 00:00:00,2022-01-01 00:00:00,2644.44
ivi,2022-01-28 00:00:00,2022-01-01 00:00:00,2749.69
ivi,2022-01-29 00:00:00,2022-01-01 00:00:00,3053.61
ivi,2022-01-30 00:00:00,2022-01-01 00:00:00,3392.65
ivi,2022-01-31 00:00:00,2022-01-01 00:00:00,3080.56
IVI,2022-01-01 00:00:00,2022-01-01 00:00:00,8470.73
IVI,2022-01-02 00:00:00,2022-01-01 00:00:00,7301.11
IVI,2022-01-03 00:00:00,2022-01-01 00:00:00,5888.29
IVI,2022-01-04 00:00:00,2022-01-01 00:00:00,4649.94
IVI,2022-01-05 00:00:00,2022-01-01 00:00:00,5453.81
IVI,2022-01-06 00:00:00,2022-01-01 00:00:00,4887.91
IVI,2022-01-07 00:00:00,2022-01-01 00:00:00,5177.69
IVI,2022-01-08 00:00:00,2022-01-01 00:00:00,6540.95
IVI,2022-01-09 00:00:00,2022-01-01 00:00:00,5633.21
IVI,2022-01-10 00:00:00,2022-01-01 00:00:00,4975.15
IVI,2022-01-11 00:00:00,2022-01-01 00:00:00,3190.24
IVI,2022-01-12 00:00:00,2022-01-01 00:00:00,5319.03
IVI,2022-01-13 00:00:00,2022-01-01 00:00:00,3729.80
IVI,2022-01-14 00:00:00,2022-01-01 00:00:00,6019.21
IVI,2022-01-15 00:00:00,2022-01-01 00:00:00,11089.03
IVI,2022-01-16 00:00:00,2022-01-01 00:00:00,7697.80
IVI,2022-01-17 00:00:00,2022-01-01 00:00:00,4610.92
IVI,2022-01-18 00:00:00,2022-01-01 00:00:00,5734.72
IVI,2022-01-19 00:00:00,2022-01-01 00:00:00,5666.55
IVI,2022-01-20 00:00:00,2022-01-01 00:00:00,5875.61
IVI,2022-01-21 00:00:00,2022-01-01 00:00:00,7408.53
IVI,2022-01-22 00:00:00,2022-01-01 00:00:00,7337.34
IVI,2022-01-23 00:00:00,2022-01-01 00:00:00,7379.12
IVI,2022-01-24 00:00:00,2022-01-01 00:00:00,4081.96
IVI,2022-01-25 00:00:00,2022-01-01 00:00:00,5915.67
IVI,2022-01-26 00:00:00,2022-01-01 00:00:00,6416.43
IVI,2022-01-27 00:00:00,2022-01-01 00:00:00,7933.32
IVI,2022-01-28 00:00:00,2022-01-01 00:00:00,8249.06
IVI,2022-01-29 00:00:00,2022-01-01 00:00:00,9160.84
IVI,2022-01-30 00:00:00,2022-01-01 00:00:00,10177.95
IVI,2022-01-31 00:00:00,2022-01-01 00:00:00,9241.68
KFC,2022-01-02 00:00:00,2022-01-01 00:00:00,1.96
KFC,2022-01-04 00:00:00,2022-01-01 00:00:00,0.38
KFC,2022-01-05 00:00:00,2022-01-01 00:00:00,5.93
KFC,2022-01-07 00:00:00,2022-01-01 00:00:00,1.29
KFC,2022-01-12 00:00:00,2022-01-01 00:00:00,6.61
KFC,2022-01-17 00:00:00,2022-01-01 00:00:00,155.57
KFC,2022-01-18 00:00:00,2022-01-01 00:00:00,480.60
KFC,2022-01-19 00:00:00,2022-01-01 00:00:00,660.82
KFC,2022-01-20 00:00:00,2022-01-01 00:00:00,750.91
KFC,2022-01-21 00:00:00,2022-01-01 00:00:00,908.36
KFC,2022-01-22 00:00:00,2022-01-01 00:00:00,1183.53
KFC,2022-01-23 00:00:00,2022-01-01 00:00:00,1024.97
KFC,2022-01-24 00:00:00,2022-01-01 00:00:00,864.78
KFC,2022-01-25 00:00:00,2022-01-01 00:00:00,1220.74
KFC,2022-01-26 00:00:00,2022-01-01 00:00:00,2104.51
KFC,2022-01-27 00:00:00,2022-01-01 00:00:00,1386.67
KFC,2022-01-28 00:00:00,2022-01-01 00:00:00,1704.92
KFC,2022-01-29 00:00:00,2022-01-01 00:00:00,1974.85
KFC,2022-01-30 00:00:00,2022-01-01 00:00:00,1881.60
KFC,2022-01-31 00:00:00,2022-01-01 00:00:00,1347.58
LAZURIT,2022-01-01 00:00:00,2022-01-01 00:00:00,2041.95
LAZURIT,2022-01-02 00:00:00,2022-01-01 00:00:00,4048.20
LAZURIT,2022-01-03 00:00:00,2022-01-01 00:00:00,22180.73
LAZURIT,2022-01-04 00:00:00,2022-01-01 00:00:00,13931.15
LAZURIT,2022-01-05 00:00:00,2022-01-01 00:00:00,14740.15
LAZURIT,2022-01-06 00:00:00,2022-01-01 00:00:00,6346.95
LAZURIT,2022-01-07 00:00:00,2022-01-01 00:00:00,8356.23
LAZURIT,2022-01-08 00:00:00,2022-01-01 00:00:00,20028.95
LAZURIT,2022-01-09 00:00:00,2022-01-01 00:00:00,41440.35
LAZURIT,2022-01-10 00:00:00,2022-01-01 00:00:00,13701.48
LAZURIT,2022-01-11 00:00:00,2022-01-01 00:00:00,26387.68
LAZURIT,2022-01-12 00:00:00,2022-01-01 00:00:00,6926.10
LAZURIT,2022-01-13 00:00:00,2022-01-01 00:00:00,10564.90
LAZURIT,2022-01-14 00:00:00,2022-01-01 00:00:00,4965.23
LAZURIT,2022-01-15 00:00:00,2022-01-01 00:00:00,17950.60
LAZURIT,2022-01-16 00:00:00,2022-01-01 00:00:00,32673.85
LAZURIT,2022-01-17 00:00:00,2022-01-01 00:00:00,27142.88
LAZURIT,2022-01-18 00:00:00,2022-01-01 00:00:00,25474.95
LAZURIT,2022-01-19 00:00:00,2022-01-01 00:00:00,10071.53
LAZURIT,2022-01-20 00:00:00,2022-01-01 00:00:00,16246.98
LAZURIT,2022-01-21 00:00:00,2022-01-01 00:00:00,10863.35
LAZURIT,2022-01-22 00:00:00,2022-01-01 00:00:00,25829.35
LAZURIT,2022-01-23 00:00:00,2022-01-01 00:00:00,28057.73
LAZURIT,2022-01-24 00:00:00,2022-01-01 00:00:00,13416.53
LAZURIT,2022-01-25 00:00:00,2022-01-01 00:00:00,21572.70
LAZURIT,2022-01-26 00:00:00,2022-01-01 00:00:00,7609.85
LAZURIT,2022-01-27 00:00:00,2022-01-01 00:00:00,11980.68
LAZURIT,2022-01-28 00:00:00,2022-01-01 00:00:00,18442.15
LAZURIT,2022-01-29 00:00:00,2022-01-01 00:00:00,63576.35
LAZURIT,2022-01-30 00:00:00,2022-01-01 00:00:00,44694.93
LAZURIT,2022-01-31 00:00:00,2022-01-01 00:00:00,38044.20
Lustron,2022-01-02 00:00:00,2022-01-01 00:00:00,605.94
Lustron,2022-01-03 00:00:00,2022-01-01 00:00:00,256.81
Lustron,2022-01-04 00:00:00,2022-01-01 00:00:00,236.03
Lustron,2022-01-05 00:00:00,2022-01-01 00:00:00,108.50
Lustron,2022-01-06 00:00:00,2022-01-01 00:00:00,711.38
Lustron,2022-01-08 00:00:00,2022-01-01 00:00:00,178.39
Lustron,2022-01-09 00:00:00,2022-01-01 00:00:00,265.78
Lustron,2022-01-10 00:00:00,2022-01-01 00:00:00,4081.32
Lustron,2022-01-11 00:00:00,2022-01-01 00:00:00,611.63
Lustron,2022-01-12 00:00:00,2022-01-01 00:00:00,2761.19
Lustron,2022-01-13 00:00:00,2022-01-01 00:00:00,2325.73
Lustron,2022-01-14 00:00:00,2022-01-01 00:00:00,214.33
Lustron,2022-01-15 00:00:00,2022-01-01 00:00:00,949.81
Lustron,2022-01-17 00:00:00,2022-01-01 00:00:00,1801.90
Lustron,2022-01-18 00:00:00,2022-01-01 00:00:00,1312.65
Lustron,2022-01-19 00:00:00,2022-01-01 00:00:00,174.13
Lustron,2022-01-20 00:00:00,2022-01-01 00:00:00,476.66
Lustron,2022-01-21 00:00:00,2022-01-01 00:00:00,349.78
Lustron,2022-01-22 00:00:00,2022-01-01 00:00:00,1069.32
Lustron,2022-01-23 00:00:00,2022-01-01 00:00:00,98.83
Lustron,2022-01-24 00:00:00,2022-01-01 00:00:00,78.53
Lustron,2022-01-25 00:00:00,2022-01-01 00:00:00,1447.55
Lustron,2022-01-26 00:00:00,2022-01-01 00:00:00,2370.03
Lustron,2022-01-28 00:00:00,2022-01-01 00:00:00,2133.82
Lustron,2022-01-29 00:00:00,2022-01-01 00:00:00,254.54
Lustron,2022-01-30 00:00:00,2022-01-01 00:00:00,2747.50
Lustron,2022-01-31 00:00:00,2022-01-01 00:00:00,829.17
Lustron.ru,2022-01-02 00:00:00,2022-01-01 00:00:00,259.69
Lustron.ru,2022-01-03 00:00:00,2022-01-01 00:00:00,110.06
Lustron.ru,2022-01-04 00:00:00,2022-01-01 00:00:00,101.16
Lustron.ru,2022-01-05 00:00:00,2022-01-01 00:00:00,46.50
Lustron.ru,2022-01-06 00:00:00,2022-01-01 00:00:00,304.88
Lustron.ru,2022-01-08 00:00:00,2022-01-01 00:00:00,76.45
Lustron.ru,2022-01-09 00:00:00,2022-01-01 00:00:00,113.91
Lustron.ru,2022-01-10 00:00:00,2022-01-01 00:00:00,1749.14
Lustron.ru,2022-01-11 00:00:00,2022-01-01 00:00:00,262.13
Lustron.ru,2022-01-12 00:00:00,2022-01-01 00:00:00,1183.37
Lustron.ru,2022-01-13 00:00:00,2022-01-01 00:00:00,996.74
Lustron.ru,2022-01-14 00:00:00,2022-01-01 00:00:00,91.86
Lustron.ru,2022-01-15 00:00:00,2022-01-01 00:00:00,407.06
Lustron.ru,2022-01-17 00:00:00,2022-01-01 00:00:00,772.24
Lustron.ru,2022-01-18 00:00:00,2022-01-01 00:00:00,562.57
Lustron.ru,2022-01-19 00:00:00,2022-01-01 00:00:00,74.63
Lustron.ru,2022-01-20 00:00:00,2022-01-01 00:00:00,204.28
Lustron.ru,2022-01-21 00:00:00,2022-01-01 00:00:00,149.91
Lustron.ru,2022-01-22 00:00:00,2022-01-01 00:00:00,458.28
Lustron.ru,2022-01-23 00:00:00,2022-01-01 00:00:00,42.36
Lustron.ru,2022-01-24 00:00:00,2022-01-01 00:00:00,33.66
Lustron.ru,2022-01-25 00:00:00,2022-01-01 00:00:00,620.38
Lustron.ru,2022-01-26 00:00:00,2022-01-01 00:00:00,1015.73
Lustron.ru,2022-01-28 00:00:00,2022-01-01 00:00:00,914.49
Lustron.ru,2022-01-29 00:00:00,2022-01-01 00:00:00,109.09
Lustron.ru,2022-01-30 00:00:00,2022-01-01 00:00:00,1177.50
Lustron.ru,2022-01-31 00:00:00,2022-01-01 00:00:00,355.36
Marc & Andre,2022-01-01 00:00:00,2022-01-01 00:00:00,235.38
Marc & Andre,2022-01-02 00:00:00,2022-01-01 00:00:00,1271.86
Marc & Andre,2022-01-03 00:00:00,2022-01-01 00:00:00,1338.75
Marc & Andre,2022-01-04 00:00:00,2022-01-01 00:00:00,2684.50
Marc & Andre,2022-01-05 00:00:00,2022-01-01 00:00:00,2743.17
Marc & Andre,2022-01-06 00:00:00,2022-01-01 00:00:00,2013.59
Marc & Andre,2022-01-07 00:00:00,2022-01-01 00:00:00,3181.11
Marc & Andre,2022-01-08 00:00:00,2022-01-01 00:00:00,883.66
Marc & Andre,2022-01-09 00:00:00,2022-01-01 00:00:00,2654.97
Marc & Andre,2022-01-10 00:00:00,2022-01-01 00:00:00,887.69
Marc & Andre,2022-01-11 00:00:00,2022-01-01 00:00:00,1335.21
Marc & Andre,2022-01-12 00:00:00,2022-01-01 00:00:00,1340.33
Marc & Andre,2022-01-13 00:00:00,2022-01-01 00:00:00,2214.01
Marc & Andre,2022-01-14 00:00:00,2022-01-01 00:00:00,784.44
Marc & Andre,2022-01-15 00:00:00,2022-01-01 00:00:00,3206.48
Marc & Andre,2022-01-16 00:00:00,2022-01-01 00:00:00,4321.63
Marc & Andre,2022-01-17 00:00:00,2022-01-01 00:00:00,126.13
Marc & Andre,2022-01-18 00:00:00,2022-01-01 00:00:00,83.74
Marc & Andre,2022-01-19 00:00:00,2022-01-01 00:00:00,1663.90
Marc & Andre,2022-01-20 00:00:00,2022-01-01 00:00:00,1005.94
Marc & Andre,2022-01-21 00:00:00,2022-01-01 00:00:00,928.86
Marc & Andre,2022-01-22 00:00:00,2022-01-01 00:00:00,987.88
Marc & Andre,2022-01-23 00:00:00,2022-01-01 00:00:00,1147.13
Marc & Andre,2022-01-24 00:00:00,2022-01-01 00:00:00,989.41
Marc & Andre,2022-01-25 00:00:00,2022-01-01 00:00:00,1115.84
Marc & Andre,2022-01-26 00:00:00,2022-01-01 00:00:00,481.69
Marc & Andre,2022-01-27 00:00:00,2022-01-01 00:00:00,1502.81
Marc & Andre,2022-01-28 00:00:00,2022-01-01 00:00:00,413.13
Marc & Andre,2022-01-29 00:00:00,2022-01-01 00:00:00,1153.08
Marc & Andre,2022-01-30 00:00:00,2022-01-01 00:00:00,667.76
Marc & Andre,2022-01-31 00:00:00,2022-01-01 00:00:00,437.11
Maxwell,2022-01-12 00:00:00,2022-01-01 00:00:00,17.57
MELEON,2022-01-01 00:00:00,2022-01-01 00:00:00,12.66
MELEON,2022-01-04 00:00:00,2022-01-01 00:00:00,94.56
MELEON,2022-01-09 00:00:00,2022-01-01 00:00:00,58.42
MELEON,2022-01-14 00:00:00,2022-01-01 00:00:00,77.32
MELEON,2022-01-16 00:00:00,2022-01-01 00:00:00,111.43
MELEON,2022-01-18 00:00:00,2022-01-01 00:00:00,47.98
MELEON,2022-01-19 00:00:00,2022-01-01 00:00:00,186.22
MELEON,2022-01-23 00:00:00,2022-01-01 00:00:00,88.34
MELEON,2022-01-24 00:00:00,2022-01-01 00:00:00,17.21
MELEON,2022-01-25 00:00:00,2022-01-01 00:00:00,56.25
more.tv,2022-01-01 00:00:00,2022-01-01 00:00:00,2588.11
more.tv,2022-01-02 00:00:00,2022-01-01 00:00:00,3037.97
more.tv,2022-01-03 00:00:00,2022-01-01 00:00:00,4648.58
more.tv,2022-01-04 00:00:00,2022-01-01 00:00:00,4718.45
more.tv,2022-01-05 00:00:00,2022-01-01 00:00:00,3753.33
more.tv,2022-01-06 00:00:00,2022-01-01 00:00:00,3807.25
more.tv,2022-01-07 00:00:00,2022-01-01 00:00:00,3557.97
more.tv,2022-01-08 00:00:00,2022-01-01 00:00:00,2939.73
more.tv,2022-01-09 00:00:00,2022-01-01 00:00:00,3780.11
more.tv,2022-01-10 00:00:00,2022-01-01 00:00:00,4003.94
more.tv,2022-01-11 00:00:00,2022-01-01 00:00:00,4748.16
more.tv,2022-01-12 00:00:00,2022-01-01 00:00:00,3275.89
more.tv,2022-01-13 00:00:00,2022-01-01 00:00:00,2618.63
more.tv,2022-01-14 00:00:00,2022-01-01 00:00:00,1945.13
more.tv,2022-01-15 00:00:00,2022-01-01 00:00:00,3498.23
more.tv,2022-01-16 00:00:00,2022-01-01 00:00:00,2996.27
more.tv,2022-01-17 00:00:00,2022-01-01 00:00:00,3612.28
more.tv,2022-01-18 00:00:00,2022-01-01 00:00:00,4004.51
more.tv,2022-01-19 00:00:00,2022-01-01 00:00:00,3848.65
more.tv,2022-01-20 00:00:00,2022-01-01 00:00:00,4228.88
more.tv,2022-01-21 00:00:00,2022-01-01 00:00:00,4255.66
more.tv,2022-01-22 00:00:00,2022-01-01 00:00:00,4646.72
more.tv,2022-01-23 00:00:00,2022-01-01 00:00:00,6246.42
Movavi,2022-01-01 00:00:00,2022-01-01 00:00:00,1617.60
Movavi,2022-01-02 00:00:00,2022-01-01 00:00:00,3561.00
Movavi,2022-01-03 00:00:00,2022-01-01 00:00:00,3212.27
Movavi,2022-01-04 00:00:00,2022-01-01 00:00:00,2149.58
Movavi,2022-01-05 00:00:00,2022-01-01 00:00:00,2008.43
Movavi,2022-01-06 00:00:00,2022-01-01 00:00:00,2417.93
Movavi,2022-01-07 00:00:00,2022-01-01 00:00:00,1862.48
Movavi,2022-01-08 00:00:00,2022-01-01 00:00:00,2485.60
Movavi,2022-01-09 00:00:00,2022-01-01 00:00:00,2615.55
Movavi,2022-01-10 00:00:00,2022-01-01 00:00:00,2080.73
Movavi,2022-01-11 00:00:00,2022-01-01 00:00:00,2973.08
Movavi,2022-01-12 00:00:00,2022-01-01 00:00:00,3058.13
Movavi,2022-01-13 00:00:00,2022-01-01 00:00:00,2833.58
Movavi,2022-01-14 00:00:00,2022-01-01 00:00:00,1091.40
Movavi,2022-01-15 00:00:00,2022-01-01 00:00:00,3670.28
Movavi,2022-01-16 00:00:00,2022-01-01 00:00:00,3182.51
Movavi,2022-01-17 00:00:00,2022-01-01 00:00:00,2367.00
Movavi,2022-01-18 00:00:00,2022-01-01 00:00:00,2976.23
Movavi,2022-01-19 00:00:00,2022-01-01 00:00:00,1689.30
Movavi,2022-01-20 00:00:00,2022-01-01 00:00:00,1567.28
Movavi,2022-01-21 00:00:00,2022-01-01 00:00:00,1644.43
Movavi,2022-01-22 00:00:00,2022-01-01 00:00:00,3300.38
Movavi,2022-01-23 00:00:00,2022-01-01 00:00:00,2794.65
Movavi,2022-01-24 00:00:00,2022-01-01 00:00:00,2072.10
Movavi,2022-01-25 00:00:00,2022-01-01 00:00:00,904.13
Movavi,2022-01-26 00:00:00,2022-01-01 00:00:00,2800.16
Movavi,2022-01-27 00:00:00,2022-01-01 00:00:00,1397.40
Movavi,2022-01-28 00:00:00,2022-01-01 00:00:00,1092.23
Movavi,2022-01-29 00:00:00,2022-01-01 00:00:00,1261.20
Movavi,2022-01-30 00:00:00,2022-01-01 00:00:00,1203.45
Movavi,2022-01-31 00:00:00,2022-01-01 00:00:00,1550.33
NEBBIA,2022-01-25 00:00:00,2022-01-01 00:00:00,112.59
NEBBIA,2022-01-28 00:00:00,2022-01-01 00:00:00,96.19
